LocalTimestamp,PI
1659441042.773202,185846
1659441042.812166,185927
1659441042.85113,185950
1659441042.890095,185984
1659441042.931622,185794
1659441042.97315,185582
1659441043.012456,185164
1659441043.051762,184526
1659441043.091068,183997
1659441043.133108,184181
1659441043.175149,184565
1659441043.213088,185117
1659441043.251026,185342
1659441043.288965,185695
1659441043.327929,186130
1659441043.366894,186369
1659441043.405858,187035
1659441043.446873,187487
1659441043.487888,187512
1659441043.52651,187189
1659441043.565132,186914
1659441043.603755,186877
1659441043.645283,186726
1659441043.68681,186397
1659441043.725774,186118
1659441043.764739,186027
1659441043.803703,186044
1659441043.844718,185920
1659441043.885733,185742
1659441043.925039,185603
1659441043.964345,185434
1659441044.003651,185305
1659441044.045178,185173
1659441044.086706,185069
1659441044.125328,185031
1659441044.163951,185045
1659441044.202573,185020
1659441044.247006,184858
1659441044.291439,184365
1659441044.335872,183720
1659441044.376887,183228
1659441044.417902,182928
1659441044.456524,182742
1659441044.495147,182608
1659441044.533769,182492
1659441044.572733,182309
1659441044.611697,182090
1659441044.650662,181943
1659441044.691677,181994
1659441044.732692,182161
1659441044.771314,182236
1659441044.809936,182280
1659441044.848559,182348
1659441044.891112,182212
1659441044.933665,181692
1659441044.972971,181189
1659441045.012277,180922
1659441045.051583,180740
1659441045.090205,180647
1659441045.128828,180606
1659441045.16745,180589
1659441045.208978,180547
1659441045.250505,180431
1659441045.289469,180302
1659441045.328434,180289
1659441045.367398,180380
1659441045.409438,180435
1659441045.451478,180512
1659441045.490101,180575
1659441045.528723,180675
1659441045.567346,180785
1659441045.608873,180595
1659441045.650401,180357
1659441045.689365,180481
1659441045.728329,180585
1659441045.767294,180642
1659441045.809334,180700
1659441045.851374,180769
1659441045.895807,180800
1659441045.94024,180749
1659441045.984673,180603
1659441046.023295,180548
1659441046.061918,180539
1659441046.10054,180776
1659441046.142068,181074
1659441046.183595,181269
1659441046.222902,181396
1659441046.262208,181496
1659441046.301513,181547
1659441046.343554,181563
1659441046.385594,181488
1659441046.424217,181040
1659441046.462839,180360
1659441046.501462,179871
1659441046.540084,179696
1659441046.578706,179676
1659441046.617329,179720
1659441046.658344,179887
1659441046.699358,179997
1659441046.737639,180020
1659441046.77592,180027
1659441046.8142,180060
1659441046.856241,180141
1659441046.898281,180213
1659441046.936903,180313
1659441046.975526,180403
1659441047.014148,180459
1659441047.052771,180533
1659441047.091393,180608
1659441047.130016,180654
1659441047.171031,180706
1659441047.212045,180756
1659441047.255111,180516
1659441047.298177,180043
1659441047.336799,179764
1659441047.375422,179637
1659441047.414044,179495
1659441047.458477,179438
1659441047.50291,179626
1659441047.547343,179844
1659441047.580667,179933
1659441047.613992,179978
1659441047.658083,180045
1659441047.702174,180153
1659441047.746265,180267
1659441047.779077,180342
1659441047.811889,180427
1659441047.856664,180567
1659441047.901438,180724
1659441047.946213,180872
1659441047.984836,181027
1659441048.023458,181193
1659441048.06208,181371
1659441048.103095,181472
1659441048.14411,181328
1659441048.183758,181082
1659441048.223406,180983
1659441048.263054,181069
1659441048.305094,181177
1659441048.347134,181260
1659441048.385415,181393
1659441048.423696,181471
1659441048.461976,181438
1659441048.501282,181392
1659441048.540588,181390
1659441048.579894,181410
1659441048.621935,181496
1659441048.663975,181607
1659441048.702939,181715
1659441048.741903,181815
1659441048.780868,181895
1659441048.822395,181946
1659441048.863923,181917
1659441048.902887,181875
1659441048.941851,181553
1659441048.980815,181040
1659441049.022343,180626
1659441049.063871,180477
1659441049.102835,180469
1659441049.141799,180524
1659441049.180763,180627
1659441049.225196,180648
1659441049.269629,180593
1659441049.314062,180515
1659441049.346874,180520
1659441049.379686,180596
1659441049.424119,180701
1659441049.468552,180798
1659441049.512985,180876
1659441049.551949,180941
1659441049.590913,181025
1659441049.629877,181069
1659441049.671405,181125
1659441049.712932,181044
1659441049.751897,180627
1659441049.790861,180136
1659441049.829825,179849
1659441049.87084,179781
1659441049.911855,179788
1659441049.950135,179866
1659441049.988416,179983
1659441050.026697,180046
1659441050.064977,179993
1659441050.103258,179915
1659441050.141539,179893
1659441050.183579,179880
1659441050.225619,179923
1659441050.2639,180017
1659441050.302181,180212
1659441050.340461,180526
1659441050.381989,180948
1659441050.423517,181461
1659441050.462139,181847
1659441050.500761,182056
1659441050.539384,181840
1659441050.581937,181264
1659441050.62449,180842
1659441050.663112,180628
1659441050.701735,180543
1659441050.740357,180475
1659441050.785132,180384
1659441050.829906,180294
1659441050.874681,180257
1659441050.907493,180175
1659441050.940305,180098
1659441050.983712,180092
1659441051.02712,180127
1659441051.070527,180169
1659441051.11308,180227
1659441051.155633,180275
1659441051.194256,180298
1659441051.232878,180399
1659441051.271501,180436
1659441051.310123,180510
1659441051.348745,180610
1659441051.387368,180489
1659441051.429408,179963
1659441051.471448,179427
1659441051.511096,179159
1659441051.550744,179149
1659441051.590392,179256
1659441051.631919,179397
1659441051.673447,179533
1659441051.713847,179612
1659441051.754247,179588
1659441051.794646,179564
1659441051.835046,179568
1659441051.875446,179633
1659441051.914068,179697
1659441051.952691,179802
1659441051.991313,179931
1659441052.029935,180035
1659441052.068558,180121
1659441052.10718,180223
1659441052.149221,180277
1659441052.191261,179992
1659441052.2292,179502
1659441052.267139,179190
1659441052.305078,179067
1659441052.346605,179092
1659441052.388133,179194
