LocalTimestamp,PI
1659432390.0567,167145
1659432390.101464,168249
1659432390.146228,168288
1659432390.185183,168062
1659432390.224138,168367
1659432390.263093,168186
1659432390.305124,167494
1659432390.347154,166808
1659432390.385426,166073
1659432390.423698,165670
1659432390.461969,165432
1659432390.503487,165239
1659432390.545005,165467
1659432390.583277,165604
1659432390.621549,165299
1659432390.65982,164971
1659432390.698776,164858
1659432390.737731,164928
1659432390.776686,165336
1659432390.818716,166003
1659432390.860747,166768
1659432390.900043,166815
1659432390.93934,166561
1659432390.978637,165929
1659432391.022718,165382
1659432391.066799,165124
1659432391.110879,165094
1659432391.150176,165370
1659432391.189473,165567
1659432391.22877,165805
1659432391.269775,165938
1659432391.310781,165938
1659432391.349394,166239
1659432391.388007,166538
1659432391.426621,166686
1659432391.468651,166648
1659432391.510682,166619
1659432391.549637,166518
1659432391.588592,166368
1659432391.627547,166339
1659432391.665819,166376
1659432391.70409,166337
1659432391.742362,166243
1659432391.78388,166214
1659432391.825398,165931
1659432391.865036,165474
1659432391.904675,165348
1659432391.944314,165327
1659432391.982585,165293
1659432392.020857,165428
1659432392.059129,165685
1659432392.100134,165717
1659432392.141139,165635
1659432392.183682,165650
1659432392.226225,165670
1659432392.264839,165592
1659432392.303452,165606
1659432392.342066,165842
1659432392.386146,166281
1659432392.430227,166965
1659432392.474308,167206
1659432392.507625,166919
1659432392.540941,166530
1659432392.585022,166374
1659432392.629103,166318
1659432392.673184,166362
1659432392.711456,166260
1659432392.749727,166104
1659432392.787999,166135
1659432392.831054,166182
1659432392.87411,166122
1659432392.912724,165939
1659432392.951337,165690
1659432392.98995,165356
1659432393.031468,165223
1659432393.072986,165178
1659432393.112625,165223
1659432393.152263,165070
1659432393.191902,165011
1659432393.230515,165105
1659432393.269129,165154
1659432393.307742,165151
1659432393.34926,165171
1659432393.390778,165251
1659432393.430074,165345
1659432393.469371,165425
1659432393.508668,165453
1659432393.549674,165463
1659432393.590679,165340
1659432393.629292,165294
1659432393.667906,165207
1659432393.706519,165102
1659432393.748549,165115
1659432393.79058,165138
1659432393.829193,165186
1659432393.867807,165204
1659432393.90642,165249
1659432393.946913,165302
1659432393.987406,165324
1659432394.026703,165360
1659432394.066,165392
1659432394.105296,165467
1659432394.15006,165556
1659432394.194825,165555
1659432394.239589,165479
1659432394.281107,165454
1659432394.322625,165483
1659432394.361922,165548
1659432394.401218,165645
1659432394.440515,165722
1659432394.482546,165782
1659432394.524576,165849
1659432394.562506,165929
1659432394.600436,165976
1659432394.638366,165999
1659432394.677321,165966
1659432394.716276,165973
1659432394.755231,166016
1659432394.797262,165927
1659432394.839292,165776
1659432394.877564,165707
1659432394.915836,165733
1659432394.954107,165744
1659432394.992379,165801
1659432395.030651,165853
1659432395.068922,165898
1659432395.110953,165904
1659432395.152983,165866
1659432395.191938,165804
1659432395.230894,165752
1659432395.269849,165810
1659432395.311367,165878
1659432395.352885,165839
1659432395.39184,165739
1659432395.430795,165626
1659432395.46975,165557
1659432395.51178,165558
1659432395.553811,165640
1659432395.592766,165687
1659432395.631721,165758
1659432395.670676,165800
1659432395.711681,165823
1659432395.752687,165859
1659432395.796767,165887
1659432395.840848,165891
1659432395.884929,165907
1659432395.923542,165906
1659432395.962156,165895
1659432396.000769,165834
1659432396.042287,165610
1659432396.083805,165431
1659432396.123102,165370
1659432396.162399,165378
1659432396.201695,165370
1659432396.240309,165352
1659432396.278922,165509
1659432396.317536,165692
1659432396.359054,165653
1659432396.400572,165640
1659432396.439868,165692
1659432396.479165,165683
1659432396.518462,165700
1659432396.557075,165684
1659432396.595689,165680
1659432396.634302,165601
1659432396.676333,165544
1659432396.718363,165484
1659432396.75766,165458
1659432396.796957,165485
1659432396.836254,165559
1659432396.876746,165653
1659432396.917239,165759
1659432396.956194,165803
1659432396.995149,165845
1659432397.034104,165893
1659432397.076648,165952
1659432397.119191,166015
1659432397.16293,166057
1659432397.206669,166070
1659432397.250408,166082
1659432397.2827,166200
1659432397.314991,166287
1659432397.360097,166293
1659432397.405203,166331
1659432397.450309,166361
1659432397.488922,166357
1659432397.527536,166365
1659432397.566149,166383
1659432397.60818,166389
1659432397.65021,166395
1659432397.689507,166420
1659432397.728804,166458
1659432397.768101,166480
1659432397.806372,166510
1659432397.844644,166545
1659432397.882915,166384
1659432397.923408,165874
1659432397.963901,165635
1659432398.002856,165552
1659432398.041811,165458
1659432398.080766,165378
1659432398.11938,165473
1659432398.157993,165608
1659432398.196607,165833
1659432398.238125,166066
1659432398.279642,166109
1659432398.317914,165986
1659432398.356186,165924
1659432398.394457,165948
1659432398.435975,165990
1659432398.477493,166547
1659432398.521574,167833
1659432398.565655,168368
1659432398.609736,168424
1659432398.644078,168349
1659432398.67842,168261
1659432398.722842,168166
1659432398.767265,168094
1659432398.811687,168077
1659432398.8503,168046
1659432398.888914,167942
1659432398.927527,167855
1659432398.969558,167801
1659432399.011588,167786
1659432399.050543,167833
1659432399.089498,167818
1659432399.128453,167799
1659432399.168946,167788
1659432399.209439,167818
1659432399.248736,167828
1659432399.288033,167857
1659432399.327329,167798
1659432399.365601,167789
1659432399.403873,167820
1659432399.442145,167840
1659432399.484688,168006
1659432399.527231,168357
1659432399.566186,168524
1659432399.605141,168578
1659432399.644096,168622
1659432399.685614,168637
1659432399.727132,168598
1659432399.765745,168500
1659432399.804358,168512
1659432399.842972,168503
1659432399.882269,168357
1659432399.921566,168300
1659432399.960862,168332
1659432400.002893,168241
1659432400.044923,168188
1659432400.085929,168187
1659432400.126934,168225
1659432400.165548,168243
1659432400.204161,168307
1659432400.242774,168353
1659432400.287539,168354
1659432400.332303,168387
1659432400.377067,168383
1659432400.410384,168286
1659432400.443701,168142
1659432400.488123,167982
1659432400.532546,167946
1659432400.576968,167924
