LocalTimestamp,PI
1659443479.863331,163687
1659443479.902246,164160
1659443479.941161,164490
1659443479.982636,164930
1659443480.024111,165161
1659443480.068487,165361
1659443480.112864,165446
1659443480.157241,165275
1659443480.195814,165223
1659443480.234388,165473
1659443480.272961,165686
1659443480.31546,165836
1659443480.357959,166141
1659443480.396191,166407
1659443480.434423,166482
1659443480.472656,166282
1659443480.513618,165977
1659443480.554581,166051
1659443480.593155,166129
1659443480.631728,166133
1659443480.670302,166246
1659443480.709217,166388
1659443480.748131,166519
1659443480.787046,166678
1659443480.828521,166752
1659443480.869996,166868
1659443480.90857,167029
1659443480.947143,167121
1659443480.985717,167150
1659443481.027704,167181
1659443481.069691,167116
1659443481.111678,167097
1659443481.153665,166984
1659443481.194628,166512
1659443481.235591,166133
1659443481.275188,166159
1659443481.314786,166332
1659443481.354383,166515
1659443481.395346,166767
1659443481.436309,167001
1659443481.475224,167068
1659443481.514139,167124
1659443481.553054,167172
1659443481.59231,167251
1659443481.631566,167354
1659443481.670822,167448
1659443481.711785,167505
1659443481.752748,167584
1659443481.790639,167638
1659443481.82853,167538
1659443481.86642,167165
1659443481.909431,166711
1659443481.952443,166690
1659443481.991357,166844
1659443482.030272,167042
1659443482.069187,167287
1659443482.108102,167441
1659443482.147017,167501
1659443482.185931,167499
1659443482.227919,167531
1659443482.269906,167569
1659443482.312405,167595
1659443482.354904,167668
1659443482.393477,167728
1659443482.432051,167779
1659443482.470624,167857
1659443482.512099,167857
1659443482.553574,167568
1659443482.592148,167011
1659443482.630721,166733
1659443482.669294,166797
1659443482.712988,166955
1659443482.756682,167228
1659443482.800376,167523
1659443482.83417,167701
1659443482.867965,167773
1659443482.912683,167825
1659443482.957401,167849
1659443483.002119,167859
1659443483.040351,167875
1659443483.078583,167918
1659443483.116815,167937
1659443483.158802,168004
1659443483.200789,168119
1659443483.239704,168009
1659443483.278619,167268
1659443483.317533,166682
1659443483.359008,166564
1659443483.400483,166540
1659443483.439398,166535
1659443483.478313,166535
1659443483.517228,166597
1659443483.556484,166725
1659443483.59574,166710
1659443483.634996,166658
1659443483.675447,166598
1659443483.715898,166570
1659443483.754472,166547
1659443483.793045,166523
1659443483.831619,166518
1659443483.874118,166500
