LocalTimestamp,PI
1659433851.827244,123323
1659433851.860562,120225
1659433851.893879,121407
1659433851.937961,125471
1659433851.982043,130008
1659433852.026124,133763
1659433852.064055,136299
1659433852.101986,139432
1659433852.139916,140512
1659433852.177847,141269
1659433852.221929,142339
1659433852.266011,142111
1659433852.310092,140711
1659433852.34341,140338
1659433852.376727,140022
1659433852.421492,140017
1659433852.466257,140105
1659433852.511023,140072
1659433852.543828,140015
1659433852.576632,139802
1659433852.620714,139596
1659433852.664796,139250
1659433852.708878,139123
1659433852.747492,138986
1659433852.786106,138836
1659433852.82472,138603
1659433852.866751,138558
1659433852.908783,138501
1659433852.946713,138476
1659433852.984644,138312
1659433853.022575,138282
1659433853.064606,138205
1659433853.106638,138187
1659433853.145594,138409
1659433853.184549,138328
1659433853.223505,138173
1659433853.261778,138196
1659433853.30005,138653
1659433853.338323,139156
1659433853.380867,139665
1659433853.423411,140021
1659433853.462025,140486
1659433853.500639,140966
1659433853.539253,141477
1659433853.580259,142156
1659433853.621265,142647
1659433853.660221,142719
1659433853.699177,142614
1659433853.738133,142926
1659433853.780164,143204
1659433853.822196,143542
1659433853.860468,143945
1659433853.898741,144309
1659433853.937013,144331
1659433853.981778,144409
1659433854.026543,144539
1659433854.071309,144736
1659433854.104114,145044
1659433854.136919,145524
1659433854.181,146026
1659433854.225082,146472
1659433854.269163,147143
1659433854.311707,147528
1659433854.354251,148679
1659433854.393891,150167
1659433854.43353,151558
1659433854.473169,152529
1659433854.511784,153395
1659433854.550398,154155
1659433854.589012,154893
1659433854.631043,155558
1659433854.673074,156159
1659433854.712714,156631
1659433854.752353,157289
1659433854.791993,157860
1659433854.832486,158289
1659433854.87298,158617
1659433854.911594,158900
1659433854.950208,159022
1659433854.988822,159088
1659433855.027778,159153
1659433855.066734,159230
1659433855.10569,159323
1659433855.147209,159360
1659433855.188728,159323
1659433855.227342,159308
1659433855.265956,159259
1659433855.30457,159212
1659433855.346601,159196
1659433855.388633,159222
1659433855.427589,159225
1659433855.466545,159275
1659433855.505501,159266
1659433855.547532,159276
1659433855.589563,159353
1659433855.634328,159407
1659433855.679093,159417
1659433855.723859,159335
1659433855.757176,159264
1659433855.790493,159198
1659433855.834234,159159
1659433855.877974,159126
1659433855.921713,159137
1659433855.960669,159159
1659433855.999625,159184
1659433856.038581,159198
1659433856.0801,159204
1659433856.121619,159233
1659433856.159891,159221
1659433856.198164,159186
1659433856.236436,159148
1659433856.277442,159142
1659433856.318449,159156
1659433856.357404,159157
1659433856.39636,159191
1659433856.435316,159207
1659433856.474272,159182
1659433856.513228,159209
1659433856.552184,159225
1659433856.594215,159199
1659433856.636246,159120
1659433856.675544,159033
1659433856.714842,158952
1659433856.754139,158902
1659433856.795658,158855
1659433856.837177,158834
1659433856.875791,158839
1659433856.914405,158843
1659433856.953019,158826
1659433856.992317,158807
1659433857.031615,158799
1659433857.070912,158825
1659433857.112431,158833
1659433857.15395,158850
1659433857.194956,158870
1659433857.235962,158884
1659433857.276353,158908
1659433857.316744,158911
1659433857.357136,158899
1659433857.397527,158877
1659433857.437918,158877
1659433857.475848,158889
1659433857.513779,158837
1659433857.55171,158730
1659433857.596475,158654
1659433857.64124,158590
1659433857.686005,158564
1659433857.719323,158528
1659433857.75264,158499
1659433857.797064,158496
1659433857.841487,158500
1659433857.885911,158506
1659433857.927942,158517
1659433857.969973,158535
1659433858.009613,158559
1659433858.049252,158606
1659433858.088891,158587
1659433858.126822,158599
1659433858.164753,158586
1659433858.202683,158588
1659433858.244715,158616
1659433858.286746,158622
1659433858.32536,158576
1659433858.363975,158510
1659433858.402589,158438
1659433858.444108,158299
1659433858.485626,158092
1659433858.524582,157870
1659433858.563538,157611
1659433858.602494,157369
1659433858.64145,157163
1659433858.680406,156991
1659433858.719362,156888
1659433858.760368,156820
1659433858.801374,156734
1659433858.841013,156628
1659433858.880653,156534
1659433858.920292,156436
1659433858.961811,156350
1659433859.00333,156260
1659433859.041944,156231
1659433859.080558,156226
1659433859.119172,156156
1659433859.159666,156051
1659433859.200159,155936
1659433859.239457,155863
1659433859.278754,155775
1659433859.318052,155731
1659433859.361792,155669
1659433859.405532,155684
1659433859.449272,155685
1659433859.490791,155560
1659433859.53231,155415
1659433859.570924,155293
1659433859.609538,155231
1659433859.648152,155164
1659433859.686766,155109
1659433859.72538,155128
1659433859.763994,155181
1659433859.806539,155214
1659433859.849082,155242
1659433859.88838,155296
1659433859.927678,155342
1659433859.966975,155376
1659433860.007982,155434
1659433860.048988,155501
1659433860.088285,155554
1659433860.127583,155598
1659433860.166881,155647
1659433860.205836,155717
1659433860.244792,155808
1659433860.283748,155863
1659433860.326292,155960
1659433860.368836,156098
1659433860.407109,156149
1659433860.445381,156140
1659433860.483653,156089
1659433860.525172,156094
1659433860.566691,156125
1659433860.605647,156125
1659433860.644603,156133
1659433860.683559,156163
1659433860.725077,156158
1659433860.766596,156143
1659433860.81102,156152
1659433860.855443,156132
1659433860.899866,156108
1659433860.933697,156145
1659433860.967527,156195
1659433861.011266,156242
1659433861.055007,156321
1659433861.098747,156412
1659433861.138044,156465
1659433861.177342,156512
1659433861.216639,156571
1659433861.258671,156584
1659433861.300702,156543
1659433861.339658,156498
1659433861.378614,156420
1659433861.41757,156383
1659433861.456184,156418
1659433861.494798,156437
1659433861.533412,156421
1659433861.574931,156444
1659433861.61645,156413
1659433861.654722,156394
1659433861.692995,156417
1659433861.731267,156422
1659433861.773299,156428
1659433861.81533,156427
1659433861.854286,156433
1659433861.893242,156393
1659433861.932198,156371
1659433861.97047,156394
1659433862.008742,156380
1659433862.047015,156343
1659433862.088021,156305
1659433862.129027,156329
1659433862.169008,156321
1659433862.208989,156242
1659433862.248971,156135
1659433862.289977,156038
1659433862.330983,155982
