LocalTimestamp,PI
1659430611.385235,119719
1659430611.424514,117311
1659430611.463793,110483
1659430611.502389,114831
1659430611.540985,115321
1659430611.579581,115546
1659430611.621592,118263
1659430611.663604,120593
1659430611.704591,123275
1659430611.745577,134335
1659430611.784173,145822
1659430611.822769,148687
1659430611.861365,148912
1659430611.902864,159915
1659430611.944363,161852
1659430611.9833,160851
1659430612.022238,158640
1659430612.061175,157288
1659430612.104895,160361
1659430612.148614,162557
1659430612.192333,163373
1659430612.226147,164714
1659430612.259961,166907
1659430612.304705,166433
1659430612.349449,166375
1659430612.394193,166300
1659430612.432447,165750
1659430612.470701,158220
1659430612.508956,155542
1659430612.550455,161005
1659430612.591954,162602
1659430612.631233,160911
1659430612.670512,159565
1659430612.709791,157212
1659430612.75129,155277
1659430612.792789,153070
1659430612.831385,152452
1659430612.869981,153484
1659430612.908577,155191
1659430612.947173,157077
1659430612.985769,159718
1659430613.024364,161596
1659430613.064839,162642
1659430613.105313,163687
1659430613.144251,164553
1659430613.183188,165208
1659430613.222126,165642
1659430613.264137,166066
1659430613.306149,166409
1659430613.344744,166419
1659430613.38334,165634
1659430613.421936,165490
1659430613.463948,165302
1659430613.505959,164703
1659430613.545238,164025
1659430613.584517,164504
1659430613.623796,164713
1659430613.665295,165015
1659430613.706794,165684
1659430613.745732,166533
1659430613.784669,166824
1659430613.823606,166894
1659430613.86835,166847
1659430613.913094,166728
1659430613.957838,166953
1659430613.998825,167168
1659430614.039812,167170
1659430614.078408,167411
1659430614.117003,168141
1659430614.155599,168503
1659430614.198123,168547
1659430614.240647,168367
1659430614.278901,168112
1659430614.317155,168104
1659430614.35541,168093
1659430614.394347,168212
1659430614.433285,168321
1659430614.472222,168319
1659430614.514233,168304
1659430614.556245,168291
1659430614.594841,168249
1659430614.633437,168150
1659430614.672032,168127
1659430614.714044,168176
1659430614.756055,168195
1659430614.795334,168404
1659430614.834613,168571
1659430614.873892,168620
1659430614.912488,168624
1659430614.951084,168633
1659430614.98968,168489
1659430615.030154,167737
1659430615.070629,167147
1659430615.109908,166932
1659430615.149187,166845
1659430615.188466,167062
1659430615.229452,167460
1659430615.270439,167748
1659430615.3145,167913
1659430615.358561,168009
1659430615.402622,168105
1659430615.435411,168203
1659430615.4682,168327
1659430615.512603,168404
1659430615.557005,168452
1659430615.601407,168512
1659430615.640345,168534
1659430615.679282,168626
1659430615.71822,168726
1659430615.759719,168783
1659430615.801218,168780
1659430615.840155,168451
1659430615.879093,167918
1659430615.91803,167709
1659430615.959529,167789
1659430616.001028,167972
1659430616.040307,168183
1659430616.079586,168314
1659430616.118865,168361
1659430616.157803,168399
1659430616.19674,168459
1659430616.235678,168567
1659430616.276664,168674
1659430616.317651,168803
1659430616.355906,168888
1659430616.39416,168958
1659430616.432414,168979
1659430616.474938,169017
1659430616.517462,169113
1659430616.556057,169171
1659430616.594653,169195
1659430616.633249,168981
1659430616.671845,168411
1659430616.710441,168068
1659430616.749037,168133
1659430616.791561,168262
1659430616.834085,168474
1659430616.876608,168704
1659430616.919132,168840
1659430616.957386,168889
1659430616.995641,168959
1659430617.033895,169069
1659430617.076419,169141
1659430617.118942,169218
1659430617.157538,169321
1659430617.196134,169378
1659430617.23473,169427
1659430617.279132,169426
1659430617.323535,169495
1659430617.367937,169552
1659430617.401751,169587
1659430617.435565,169534
1659430617.480309,169004
1659430617.525053,168292
1659430617.569797,168085
1659430617.60771,168098
1659430617.645622,168224
1659430617.683535,168489
1659430617.725547,168689
1659430617.767558,168779
1659430617.807178,168849
1659430617.846799,168930
1659430617.88642,169027
1659430617.927919,169134
1659430617.969418,169259
1659430618.008355,169301
1659430618.047293,169350
1659430618.08623,169381
1659430618.125168,169441
1659430618.164105,169491
1659430618.203043,169544
1659430618.244029,169597
1659430618.285016,169448
1659430618.323612,168706
1659430618.362208,167903
1659430618.400804,167615
1659430618.445206,167587
1659430618.489608,167724
1659430618.534011,168070
1659430618.572607,168308
1659430618.611202,168441
1659430618.649798,168549
1659430618.691297,168666
1659430618.732796,168798
1659430618.771392,168925
1659430618.809988,169054
1659430618.848584,169153
1659430618.88718,169230
1659430618.925776,169293
1659430618.964372,169385
1659430619.006383,169473
1659430619.048394,169554
1659430619.087332,169619
1659430619.126269,169551
1659430619.165207,168866
1659430619.206193,168104
1659430619.24718,167911
1659430619.286118,168001
1659430619.325055,168218
1659430619.363993,168538
1659430619.402588,168779
1659430619.441184,168946
1659430619.47978,169033
1659430619.521792,169134
1659430619.563803,169259
1659430619.604278,169381
1659430619.644752,169472
1659430619.683689,169548
1659430619.722627,169616
1659430619.761564,169683
1659430619.805625,169752
1659430619.849686,169855
1659430619.893747,169939
1659430619.927561,170008
1659430619.961375,169971
1659430620.00646,169474
1659430620.051546,168703
1659430620.096631,168484
1659430620.129933,168558
1659430620.163234,168735
1659430620.207637,169010
1659430620.252039,169190
1659430620.296442,169200
