LocalTimestamp,PG
1659443241.430053,8858
1659443241.47043,8787
1659443241.510808,8776
1659443241.551186,8886
1659443241.591564,9126
1659443241.631942,9523
1659443241.670515,10059
1659443241.709089,10464
1659443241.747662,10748
1659443241.786235,10968
1659443241.824809,11227
1659443241.863382,11517
1659443241.905369,11721
1659443241.947356,11947
1659443241.989343,12078
1659443242.031331,12228
1659443242.069221,12356
1659443242.107112,12596
1659443242.145003,12886
1659443242.184259,13050
1659443242.223515,13178
1659443242.262771,13255
1659443242.304758,13298
1659443242.346745,13278
1659443242.384977,13239
1659443242.423209,13255
1659443242.461442,13322
1659443242.503429,13428
1659443242.545416,13484
1659443242.584331,13559
1659443242.623245,13613
1659443242.66216,13635
1659443242.706195,13715
1659443242.750231,13826
1659443242.794266,13917
1659443242.836765,14020
1659443242.879264,14076
1659443242.918179,14106
1659443242.957093,14141
1659443242.996008,14104
1659443243.036459,14081
1659443243.07691,14078
1659443243.115825,14104
1659443243.15474,14133
1659443243.193655,14133
1659443243.232228,14161
1659443243.270802,14202
1659443243.309375,14232
1659443243.35085,14229
1659443243.392325,14262
1659443243.431922,14290
1659443243.47152,14305
1659443243.511118,14343
1659443243.553105,14358
1659443243.595092,14377
1659443243.633665,14348
1659443243.672239,14277
1659443243.710812,14246
1659443243.753311,14285
1659443243.79581,14344
1659443243.834725,14391
1659443243.87364,14418
1659443243.912555,14432
1659443243.951128,14444
1659443243.989702,14452
1659443244.028275,14485
1659443244.069238,14501
1659443244.110201,14543
1659443244.1527,14563
1659443244.195199,14573
1659443244.233773,14566
1659443244.272346,14465
1659443244.31092,14363
1659443244.355296,14330
1659443244.399673,14356
1659443244.444049,14391
1659443244.47682,14431
1659443244.50959,14493
1659443244.553967,14524
1659443244.598343,14538
1659443244.64272,14553
1659443244.676514,14588
1659443244.710308,14634
1659443244.750247,14706
1659443244.790186,14761
1659443244.830125,14800
1659443244.870064,14813
1659443244.910003,14743
1659443244.954379,14615
1659443244.998756,14524
1659443245.043133,14497
1659443245.08273,14529
1659443245.122328,14579
1659443245.161925,14610
1659443245.202888,14621
1659443245.243851,14649
1659443245.282083,14649
1659443245.320315,14680
1659443245.358547,14699
1659443245.39951,14711
1659443245.440473,14702
1659443245.479388,14670
1659443245.518303,14682
1659443245.557218,14629
1659443245.595791,14538
1659443245.634365,14509
1659443245.672938,14548
1659443245.714413,14604
1659443245.755888,14651
1659443245.795144,14677
1659443245.8344,14684
1659443245.873657,14689
1659443245.915644,14710
1659443245.957631,14741
1659443245.996204,14749
1659443246.034778,14773
1659443246.073351,14793
1659443246.115338,14812
1659443246.157325,14827
1659443246.195899,14762
1659443246.234472,14643
1659443246.273046,14585
1659443246.314521,14652
1659443246.355995,14755
1659443246.400713,14821
1659443246.445431,14860
1659443246.490149,14888
1659443246.529064,14914
1659443246.567979,14924
1659443246.606894,14944
1659443246.647345,14939
1659443246.687796,14937
1659443246.727052,14961
1659443246.766308,14966
1659443246.805564,14966
1659443246.848063,14885
1659443246.890562,14775
1659443246.929477,14730
1659443246.968392,14787
1659443247.007307,14808
1659443247.046563,14850
1659443247.085819,14890
1659443247.125075,14884
1659443247.16655,14870
1659443247.208025,14871
1659443247.246257,14902
1659443247.284489,14930
1659443247.322721,14961
1659443247.361978,14991
1659443247.401234,14999
1659443247.44049,14981
1659443247.482477,14871
1659443247.524464,14780
1659443247.562696,14707
1659443247.600928,14683
1659443247.63916,14696
1659443247.680635,14707
1659443247.722111,14720
1659443247.760684,14773
1659443247.799257,14823
1659443247.837831,14878
1659443247.879306,14941
1659443247.920781,14976
1659443247.965499,15008
1659443248.010217,15027
1659443248.054935,15037
1659443248.094191,15051
1659443248.133447,14999
1659443248.172703,14904
1659443248.213666,14883
1659443248.254629,14899
1659443248.293544,14891
1659443248.332458,14946
1659443248.371373,14996
1659443248.413872,15017
1659443248.456372,15039
1659443248.494262,15063
1659443248.532153,15075
1659443248.570044,15090
1659443248.608959,15121
1659443248.647873,15150
1659443248.686788,15176
1659443248.727751,15209
1659443248.768714,15228
1659443248.807629,15233
1659443248.846544,15193
1659443248.885459,15156
1659443248.924032,15148
1659443248.962605,15173
1659443249.001179,15224
1659443249.043166,15262
1659443249.085153,15270
1659443249.123727,15276
1659443249.1623,15276
1659443249.200873,15282
1659443249.242861,15290
1659443249.284847,15294
1659443249.326835,15312
1659443249.368822,15333
1659443249.407737,15345
1659443249.446651,15335
1659443249.485566,15261
1659443249.529943,15240
1659443249.574319,15251
1659443249.618696,15289
1659443249.651978,15327
1659443249.685261,15354
1659443249.729637,15343
1659443249.774014,15343
1659443249.81839,15362
1659443249.856964,15368
1659443249.895537,15366
1659443249.934111,15377
1659443249.975585,15400
1659443250.017061,15428
1659443250.057204,15456
1659443250.097348,15418
1659443250.137492,15422
1659443250.177635,15452
1659443250.217779,15486
1659443250.259766,15523
1659443250.301753,15546
1659443250.340668,15577
1659443250.379583,15587
1659443250.418498,15554
1659443250.459973,15554
1659443250.501448,15617
1659443250.540704,15661
1659443250.57996,15723
1659443250.619216,15697
1659443250.658131,15636
1659443250.697046,15569
1659443250.735961,15395
1659443250.776924,15185
1659443250.817887,15095
1659443250.85646,15133
1659443250.895033,15158
1659443250.933607,15190
1659443250.972522,15238
1659443251.011436,15234
1659443251.050351,15219
1659443251.092338,15203
1659443251.134326,15131
1659443251.172216,15001
1659443251.210107,14839
1659443251.247998,14662
1659443251.290497,14361
1659443251.332996,13512
1659443251.371228,12561
1659443251.40946,12031
1659443251.447692,11971
1659443251.489167,12306
1659443251.530642,12673
1659443251.575019,12959
1659443251.619395,13138
1659443251.663772,13249
1659443251.697566,13347
1659443251.731361,13418
1659443251.775054,13455
1659443251.818748,13433
1659443251.862442,13423
1659443251.901016,13467
1659443251.939589,13475
1659443251.978163,13392
1659443252.020662,13314
1659443252.063161,13282
1659443252.101051,13176
1659443252.138942,13174
1659443252.176833,13256
1659443252.218308,13394
1659443252.259783,13484
1659443252.299381,13521
1659443252.338978,13582
1659443252.378576,13628
1659443252.416808,13662
1659443252.45504,13680
1659443252.493272,13659
1659443252.536283,13542
1659443252.579294,13178
1659443252.618209,12379
1659443252.657124,11718
1659443252.696038,11426
1659443252.737514,11296
1659443252.778989,11255
1659443252.817903,11249
1659443252.856818,11381
1659443252.895733,11590
1659443252.938232,11763
1659443252.980731,11950
1659443253.018622,12137
1659443253.056513,12287
1659443253.094403,12419
1659443253.135878,12512
1659443253.177353,12553
1659443253.216268,12547
1659443253.255183,12345
1659443253.294098,12050
1659443253.338133,11986
1659443253.382168,12098
1659443253.426203,12234
1659443253.459998,12353
1659443253.493792,12442
1659443253.538851,12387
1659443253.583911,12273
1659443253.62897,12240
1659443253.669933,12260
1659443253.710896,12298
1659443253.749811,12378
1659443253.788726,12454
1659443253.82764,12540
1659443253.867238,12629
1659443253.906836,12637
1659443253.946433,12427
1659443253.987908,12167
1659443254.029383,12075
1659443254.067615,12096
1659443254.105847,12137
1659443254.144079,12270
1659443254.185554,12416
1659443254.227029,12518
1659443254.265944,12581
1659443254.304859,12645
1659443254.343774,12722
1659443254.382347,12815
1659443254.420921,12939
1659443254.459494,13053
1659443254.500457,13146
1659443254.54142,13230
1659443254.580335,13281
1659443254.61925,13272
1659443254.658165,13159
1659443254.69964,13085
1659443254.741115,13066
1659443254.780029,13069
1659443254.818944,13091
1659443254.857859,13194
1659443254.899334,13304
1659443254.940809,13374
1659443254.979724,13420
1659443255.018639,13469
1659443255.057554,13531
1659443255.09954,13562
1659443255.141527,13607
1659443255.186245,13649
1659443255.230963,13657
1659443255.275681,13677
1659443255.315211,13676
