LocalTimestamp,PG
1659432661.85769,8241
1659432661.896303,8450
1659432661.934917,8567
1659432661.976947,8612
1659432662.018978,8608
1659432662.057591,8605
1659432662.096204,8610
1659432662.134818,8597
1659432662.175823,8561
1659432662.216829,8491
1659432662.254758,8427
1659432662.292688,8351
1659432662.330618,8286
1659432662.373674,8225
1659432662.41673,8087
1659432662.455343,7914
1659432662.493956,7801
1659432662.53257,7764
1659432662.576992,7717
1659432662.621415,7695
1659432662.665837,7678
1659432662.707355,7648
1659432662.748873,7586
1659432662.78817,7524
1659432662.827467,7465
1659432662.866764,7410
1659432662.908282,7372
1659432662.949799,7344
1659432662.989096,7323
1659432663.028393,7303
1659432663.06769,7304
1659432663.106303,7309
1659432663.144917,7310
1659432663.18353,7312
1659432663.224023,7336
1659432663.264516,7428
1659432663.303471,7553
1659432663.342426,7670
1659432663.381381,7760
1659432663.419652,7883
1659432663.457924,8015
1659432663.496196,8115
1659432663.537714,8188
1659432663.579232,8274
1659432663.61887,8366
1659432663.658509,8453
1659432663.698147,8569
1659432663.739665,8679
1659432663.781183,8769
1659432663.820138,8889
1659432663.859093,8988
1659432663.898048,9067
1659432663.940592,9105
1659432663.983135,9066
1659432664.022431,8925
1659432664.061728,8801
1659432664.101025,8655
1659432664.141518,8518
1659432664.182011,8397
1659432664.226433,8295
1659432664.270856,8207
1659432664.315278,8127
1659432664.355258,8072
1659432664.395239,8046
1659432664.435219,8045
1659432664.475199,8036
1659432664.515179,8039
1659432664.553793,8055
1659432664.592406,8072
1659432664.631019,8099
1659432664.67305,8105
1659432664.71508,8108
1659432664.753352,8119
1659432664.791624,8064
1659432664.829895,7980
1659432664.869192,7958
1659432664.908489,7960
1659432664.947786,7950
1659432664.986741,7961
1659432665.025696,7969
1659432665.064651,8006
1659432665.105657,8062
1659432665.146662,8050
1659432665.185275,8091
1659432665.223889,8179
1659432665.262502,8254
1659432665.305045,8340
1659432665.347588,8471
1659432665.38586,8553
1659432665.424132,8617
1659432665.462403,8655
1659432665.503409,8667
1659432665.544414,8683
1659432665.588495,8621
1659432665.632576,8440
1659432665.676656,8238
1659432665.710486,8098
1659432665.744315,7979
1659432665.788396,7955
1659432665.832477,8032
1659432665.876557,8092
1659432665.915513,8046
1659432665.954468,7687
1659432665.993423,8057
1659432666.034428,9665
1659432666.075433,9221
1659432666.114047,8983
1659432666.15266,8964
1659432666.191273,9059
1659432666.233817,9307
1659432666.27636,9550
1659432666.314973,9718
1659432666.353586,9871
1659432666.3922,9976
1659432666.430813,10078
1659432666.469427,10120
1659432666.50804,9999
1659432666.549558,9842
1659432666.591076,9751
1659432666.630031,9732
1659432666.668986,9756
1659432666.707941,9851
1659432666.746555,9973
1659432666.785168,10116
1659432666.823781,10242
1659432666.865812,10389
1659432666.907842,10532
1659432666.947481,10636
1659432666.987119,10788
1659432667.026758,10931
1659432667.067763,11082
1659432667.108769,11201
1659432667.150799,11307
1659432667.19283,11391
1659432667.232468,11462
1659432667.272107,11540
1659432667.311745,11620
1659432667.355484,11620
1659432667.399223,11501
1659432667.442962,11383
1659432667.475254,11360
1659432667.507546,11405
1659432667.551627,11474
1659432667.595707,11557
1659432667.639788,11627
1659432667.678401,11680
1659432667.717015,11743
1659432667.755628,11787
1659432667.797659,11859
1659432667.839689,11910
1659432667.878644,11955
1659432667.917599,12004
1659432667.956555,12068
1659432667.998072,12130
1659432668.03959,12186
1659432668.077862,12249
1659432668.116134,12322
1659432668.154405,12409
1659432668.194386,12468
1659432668.234366,12448
1659432668.274346,12246
1659432668.315351,11967
1659432668.356357,11822
1659432668.39497,11769
1659432668.433584,11789
1659432668.472197,11861
1659432668.513715,11952
1659432668.555233,12052
1659432668.594188,12107
1659432668.633143,12167
1659432668.672098,12215
1659432668.712591,12297
1659432668.753084,12376
1659432668.792039,12450
1659432668.830994,12538
1659432668.869949,12619
1659432668.910954,12695
1659432668.95196,12765
1659432668.990915,12830
1659432669.02987,12879
1659432669.068825,12957
1659432669.113589,13003
1659432669.158354,12937
1659432669.203118,12760
1659432669.244636,12645
1659432669.286154,12650
1659432669.324425,12674
1659432669.362697,12728
1659432669.400969,12793
1659432669.443512,12855
1659432669.486055,12864
1659432669.525352,12888
1659432669.564648,12951
1659432669.603945,13016
1659432669.64372,13082
1659432669.683496,13122
1659432669.723271,13180
1659432669.763046,13218
1659432669.802821,13267
1659432669.841776,13306
1659432669.880731,13337
1659432669.919686,13381
1659432669.961204,13370
1659432670.002722,13197
1659432670.041677,12906
1659432670.080632,12723
1659432670.119588,12662
1659432670.161105,12667
1659432670.202623,12722
1659432670.241237,12778
1659432670.27985,12788
1659432670.318464,12782
1659432670.357077,12797
1659432670.39569,12834
1659432670.434304,12890
1659432670.476847,12955
1659432670.51939,13023
1659432670.558345,13095
1659432670.5973,13160
1659432670.636255,13213
1659432670.677773,13240
1659432670.719291,13284
1659432670.763714,13326
1659432670.808136,13354
1659432670.852558,13228
1659432670.886388,12961
1659432670.920217,12793
1659432670.963956,12743
1659432671.007695,12728
1659432671.051435,12726
1659432671.084239,12744
1659432671.117043,12754
1659432671.161124,12743
1659432671.205205,12738
1659432671.249285,12761
1659432671.28824,12800
1659432671.327196,12834
1659432671.366151,12890
1659432671.408181,12948
1659432671.450212,13006
1659432671.489167,13070
1659432671.528122,13141
1659432671.567077,13199
1659432671.608082,13261
1659432671.649088,13333
1659432671.687701,13304
1659432671.726315,13120
1659432671.764928,12960
1659432671.803883,12927
1659432671.842838,12965
1659432671.881793,13021
1659432671.923311,13082
1659432671.964829,13135
1659432672.003101,13161
1659432672.041372,13184
1659432672.079644,13230
1659432672.121675,13293
1659432672.163705,13360
1659432672.201977,13422
1659432672.240248,13496
1659432672.27852,13535
1659432672.320551,13597
1659432672.362581,13636
1659432672.40222,13672
1659432672.441858,13725
1659432672.481497,13773
1659432672.525919,13782
1659432672.570342,13656
1659432672.614764,13479
1659432672.647056,13408
1659432672.679348,13441
1659432672.724795,13474
1659432672.770243,13536
1659432672.81569,13584
1659432672.857721,13597
1659432672.899751,13613
1659432672.938365,13642
1659432672.976978,13697
1659432673.015592,13744
1659432673.057109,13789
1659432673.098627,13843
1659432673.137583,13887
1659432673.176538,13937
1659432673.215493,13974
1659432673.254106,14026
1659432673.292719,14047
1659432673.331333,14089
1659432673.370288,14113
1659432673.409243,14035
1659432673.448198,13838
1659432673.489203,13698
1659432673.530209,13671
1659432673.569164,13681
1659432673.608119,13714
1659432673.647074,13746
1659432673.689105,13761
1659432673.731135,13777
1659432673.77009,13791
1659432673.809045,13826
1659432673.848001,13885
1659432673.889006,13937
1659432673.930011,13993
1659432673.969308,14056
1659432674.008605,14098
1659432674.047902,14158
1659432674.089932,14203
1659432674.131963,14250
1659432674.170234,14288
1659432674.208506,14334
1659432674.246778,14324
1659432674.2912,14212
1659432674.335623,14040
1659432674.380045,13960
1659432674.42105,14003
1659432674.462056,14038
1659432674.499986,14089
1659432674.537916,14126
1659432674.575846,14138
1659432674.618389,14133
1659432674.660932,14157
1659432674.699887,14201
1659432674.738842,14263
1659432674.777797,14316
1659432674.816411,14347
1659432674.855024,14384
1659432674.893637,14415
1659432674.935411,14444
1659432674.977186,14453
1659432675.01896,14475
1659432675.060734,14495
1659432675.099006,14524
1659432675.137277,14510
1659432675.175549,14339
1659432675.214163,14144
1659432675.252776,14066
1659432675.291389,14068
1659432675.332907,14100
1659432675.374425,14138
1659432675.413038,14139
1659432675.451652,14116
1659432675.490265,14105
1659432675.528537,14114
1659432675.566809,14149
1659432675.60508,14178
1659432675.647624,14218
1659432675.690166,14268
1659432675.734589,14287
1659432675.779011,14316
1659432675.823434,14332
1659432675.856751,14368
1659432675.890068,14373
1659432675.935174,14405
1659432675.980279,14405
1659432676.025385,14260
1659432676.059215,13998
1659432676.093044,13820
1659432676.137125,13768
1659432676.181206,13754
1659432676.225286,13735
1659432676.264583,13700
1659432676.30388,13643
1659432676.343177,13577
1659432676.384182,13566
1659432676.425188,13621
1659432676.463801,13714
1659432676.502414,13831
1659432676.541028,13933
1659432676.583058,14004
1659432676.625089,14063
1659432676.664044,14113
1659432676.702999,14152
1659432676.741954,14185
1659432676.780226,14227
1659432676.818497,14251
1659432676.856769,14227
1659432676.898287,14032
1659432676.939805,13812
1659432676.979444,13694
1659432677.019082,13678
1659432677.058721,13676
1659432677.096992,13697
1659432677.135264,13682
1659432677.173536,13632
1659432677.215054,13599
1659432677.256572,13577
1659432677.299114,13617
1659432677.341658,13687
1659432677.380613,13752
1659432677.419568,13829
1659432677.458523,13892
1659432677.499016,13946
1659432677.539509,13990
1659432677.578805,14047
1659432677.618102,14083
1659432677.657399,14125
1659432677.701138,14118
1659432677.744877,13966
1659432677.788616,13753
1659432677.82142,13639
1659432677.854225,13641
1659432677.898989,13665
1659432677.943753,13710
1659432677.988517,13734
1659432678.027131,13713
1659432678.065744,13693
1659432678.104357,13690
1659432678.145363,13710
1659432678.186368,13731
