LocalTimestamp,PG
1659521957.693805,9329
1659521957.731695,9655
1659521957.769585,9938
1659521957.807475,10182
1659521957.849973,10351
1659521957.892471,10465
1659521957.931385,10581
1659521957.970299,10711
1659521958.009213,10802
1659521958.049663,10863
1659521958.090113,10936
1659521958.128686,11030
1659521958.167258,11127
1659521958.205831,11135
1659521958.248329,11034
1659521958.290827,10877
1659521958.335203,10743
1659521958.379578,10599
1659521958.423954,10454
1659521958.462868,10399
1659521958.501782,10400
1659521958.540696,10445
1659521958.582682,10518
1659521958.624668,10601
1659521958.66324,10652
1659521958.701813,10669
1659521958.740386,10696
1659521958.78186,10707
1659521958.823334,10735
1659521958.862248,10748
1659521958.901162,10820
1659521958.940076,10887
1659521958.978307,10925
1659521959.016538,10976
1659521959.054769,10997
1659521959.095731,11002
1659521959.136693,11001
1659521959.176836,11006
1659521959.216979,10943
1659521959.257122,10747
1659521959.297265,10479
1659521959.337408,10280
1659521959.37598,10152
1659521959.414553,10082
1659521959.453125,10072
1659521959.495111,10101
1659521959.537097,10152
1659521959.576011,10197
1659521959.614925,10267
1659521959.653839,10342
1659521959.695825,10424
1659521959.737812,10507
1659521959.777067,10583
1659521959.816322,10672
1659521959.855577,10737
1659521959.897052,10808
1659521959.938526,10880
1659521959.977098,10933
1659521960.015671,10992
1659521960.054243,11052
1659521960.09623,11126
1659521960.138216,11152
1659521960.17713,11118
1659521960.216043,10998
1659521960.254957,10882
1659521960.299333,10805
1659521960.343709,10733
1659521960.388084,10694
1659521960.420854,10704
1659521960.453623,10737
1659521960.49834,10757
1659521960.543057,10791
1659521960.587774,10839
1659521960.62976,10914
1659521960.671746,11022
1659521960.71066,11114
1659521960.749574,11203
1659521960.788488,11294
1659521960.827743,11360
1659521960.866999,11430
1659521960.906254,11486
1659521960.947728,11533
1659521960.989202,11577
1659521961.028457,11648
1659521961.067713,11703
1659521961.106968,11773
1659521961.14793,11777
1659521961.188892,11702
1659521961.227806,11569
1659521961.26672,11434
1659521961.305634,11328
1659521961.343524,11242
1659521961.381414,11216
1659521961.419304,11238
1659521961.461802,11296
1659521961.5043,11322
1659521961.542872,11364
1659521961.581445,11437
1659521961.620018,11510
1659521961.66098,11598
1659521961.701942,11679
1659521961.740856,11766
1659521961.77977,11829
1659521961.818684,11900
1659521961.861182,11938
1659521961.90368,11983
1659521961.947714,12028
1659521961.991748,12063
1659521962.035783,12109
1659521962.068552,12137
1659521962.101322,12166
1659521962.146039,12109
1659521962.190756,12000
1659521962.235472,11883
1659521962.273704,11809
1659521962.311935,11765
1659521962.350166,11716
1659521962.392152,11721
1659521962.434138,11707
1659521962.473394,11698
1659521962.512649,11699
1659521962.551904,11732
1659521962.58877,11762
