LocalTimestamp,PG
1659431083.512377,11116
1659431083.553387,11358
1659431083.592005,11518
1659431083.630623,11639
1659431083.669241,11764
1659431083.707517,11912
1659431083.745793,12051
1659431083.784069,12213
1659431083.826617,12398
1659431083.869165,12669
1659431083.907783,13100
1659431083.946401,13489
1659431083.985018,13730
1659431084.026029,13841
1659431084.067039,13816
1659431084.106682,13773
1659431084.146325,13768
1659431084.185968,13796
1659431084.227491,13834
1659431084.269014,13864
1659431084.30729,13791
1659431084.345566,13711
1659431084.383842,13650
1659431084.425877,13540
1659431084.467913,13498
1659431084.506531,13446
1659431084.545148,13384
1659431084.583766,13345
1659431084.627852,13327
1659431084.671938,13344
1659431084.716024,13409
1659431084.75037,13477
1659431084.784716,13531
1659431084.828802,13577
1659431084.872887,13580
1659431084.916973,13557
1659431084.955591,13535
1659431084.994209,13511
1659431085.032827,13465
1659431085.075375,13425
1659431085.117923,13397
1659431085.156883,13371
1659431085.195842,13397
1659431085.234802,13434
1659431085.276324,13499
1659431085.317847,13567
1659431085.35749,13603
1659431085.397133,13646
1659431085.436776,13696
1659431085.477787,13756
1659431085.518797,13813
1659431085.557073,13852
1659431085.595349,13885
1659431085.633625,13925
1659431085.672585,13979
1659431085.711544,14029
1659431085.750504,14084
1659431085.793052,14134
1659431085.8356,14178
1659431085.873876,14226
1659431085.912152,14271
1659431085.950428,14312
1659431085.991438,14347
1659431086.032448,14390
1659431086.07175,14424
1659431086.111051,14470
1659431086.150352,14490
1659431086.191875,14513
1659431086.233398,14548
1659431086.278167,14550
1659431086.322937,14557
1659431086.367706,14556
1659431086.401027,14570
1659431086.434347,14609
1659431086.478433,14668
1659431086.522519,14733
1659431086.566605,14788
1659431086.605223,14849
1659431086.643841,14909
1659431086.682458,14938
1659431086.724494,14958
1659431086.766529,14992
1659431086.804805,15006
1659431086.843081,15056
1659431086.881357,15070
1659431086.919975,15080
1659431086.958593,15082
1659431086.997211,15087
1659431087.038734,15103
1659431087.080256,15093
1659431087.119216,15081
1659431087.158176,15059
1659431087.197135,15027
1659431087.238145,15023
1659431087.279155,15005
1659431087.318115,15018
1659431087.357075,15024
1659431087.396034,15045
1659431087.435336,15048
1659431087.474637,15046
1659431087.513938,15054
1659431087.555461,15078
1659431087.596984,15079
1659431087.636285,15082
1659431087.675587,15080
1659431087.714888,15075
1659431087.756411,15088
1659431087.797933,15076
1659431087.841677,15070
1659431087.885422,15088
1659431087.929166,15070
1659431087.968125,15035
1659431088.007085,15006
1659431088.046045,14981
1659431088.08808,14952
1659431088.130115,14928
1659431088.168733,14901
1659431088.207351,14882
1659431088.245969,14861
1659431088.288004,14842
1659431088.33004,14807
1659431088.369341,14797
1659431088.408642,14769
1659431088.447944,14744
1659431088.486562,14735
1659431088.525179,14708
1659431088.563797,14694
1659431088.605833,14675
1659431088.647868,14668
1659431088.687511,14652
1659431088.727154,14638
1659431088.766797,14587
1659431088.807295,14538
1659431088.847792,14498
