LocalTimestamp,PG
1659520874.764243,10867
1659520874.805717,10916
1659520874.844631,11019
1659520874.883545,11108
1659520874.922459,11172
1659520874.964957,11208
1659520875.007455,11246
1659520875.046369,11280
1659520875.085283,11314
1659520875.124197,11312
1659520875.16311,11282
1659520875.202024,11257
1659520875.240938,11284
1659520875.282925,11319
1659520875.324911,11371
1659520875.363142,11428
1659520875.401373,11488
1659520875.439605,11545
1659520875.481591,11597
1659520875.523576,11675
1659520875.562832,11716
1659520875.602087,11750
1659520875.641342,11759
1659520875.682305,11755
1659520875.723267,11747
1659520875.762181,11751
1659520875.801095,11796
1659520875.840008,11842
1659520875.882507,11890
1659520875.925005,11924
1659520875.963577,11966
1659520876.00215,11982
1659520876.040722,11994
1659520876.084757,11983
1659520876.128791,11950
1659520876.172825,11931
1659520876.215323,11894
1659520876.257821,11882
1659520876.296053,11892
1659520876.334284,11930
1659520876.372515,11953
1659520876.413989,11980
1659520876.455463,12011
1659520876.494377,12023
1659520876.533291,12025
1659520876.572205,12002
1659520876.610436,11952
1659520876.648668,11889
1659520876.686899,11803
1659520876.727349,11723
1659520876.767799,11649
1659520876.807054,11599
1659520876.846309,11555
1659520876.885565,11513
1659520876.924137,11519
1659520876.96271,11523
1659520877.001282,11637
1659520877.043269,11786
1659520877.085255,11928
1659520877.12451,12008
1659520877.163765,12058
1659520877.203021,12123
1659520877.245007,12188
1659520877.286993,12199
1659520877.325224,12217
1659520877.363455,12223
1659520877.401687,12183
1659520877.444185,12157
1659520877.486683,12156
1659520877.525255,12125
1659520877.563828,12103
1659520877.602401,12058
1659520877.643363,12047
1659520877.684325,12057
1659520877.728359,12071
1659520877.772393,12100
1659520877.816427,12105
1659520877.850221,12122
1659520877.884015,12136
1659520877.92839,12152
1659520877.972766,12149
1659520878.017141,12143
1659520878.056397,12132
1659520878.095652,12102
1659520878.134907,12080
1659520878.176893,12053
1659520878.218879,12048
1659520878.257793,12041
1659520878.296707,12044
1659520878.335621,12032
1659520878.377607,12028
1659520878.419594,12041
1659520878.458507,12049
1659520878.497421,12057
1659520878.536335,12074
1659520878.574908,12087
1659520878.613481,12090
1659520878.652053,12098
1659520878.693015,12116
1659520878.733977,12122
1659520878.773574,12128
1659520878.81317,12121
1659520878.852767,12074
1659520878.894241,12075
1659520878.935715,12090
1659520878.973947,12103
1659520879.012178,12125
1659520879.050409,12143
1659520879.089664,12164
1659520879.12892,12180
1659520879.168175,12180
1659520879.210161,12191
1659520879.252147,12196
1659520879.293109,12197
1659520879.334071,12224
1659520879.372644,12224
1659520879.411216,12217
1659520879.449789,12202
1659520879.494506,12176
1659520879.539223,12172
1659520879.58394,12175
1659520879.617221,12149
1659520879.650503,12085
1659520879.694537,12068
1659520879.738571,12066
1659520879.782606,12065
1659520879.815887,12067
1659520879.849169,12088
1659520879.892862,12109
1659520879.936555,12133
1659520879.980247,12170
1659520880.01882,12200
1659520880.057393,12216
1659520880.095965,12220
1659520880.138463,12211
1659520880.180962,12209
1659520880.217827,12211
1659520880.254693,12205
1659520880.291559,12214
1659520880.328425,12209
1659520880.370923,12212
1659520880.413421,12180
1659520880.452335,12118
1659520880.491249,12100
1659520880.530163,12135
1659520880.571637,12156
1659520880.613111,12195
1659520880.657146,12238
1659520880.70118,12264
1659520880.745214,12307
1659520880.77952,12338
1659520880.813825,12394
1659520880.857859,12438
1659520880.901894,12479
1659520880.945928,12485
1659520880.978698,12495
1659520881.011467,12503
1659520881.056184,12503
1659520881.100901,12502
1659520881.145618,12472
1659520881.184191,12449
1659520881.222763,12455
1659520881.261336,12476
1659520881.303322,12490
1659520881.345308,12499
1659520881.384904,12523
1659520881.424501,12524
1659520881.464098,12539
1659520881.505572,12535
1659520881.547046,12544
1659520881.58596,12549
1659520881.624874,12563
1659520881.663788,12576
1659520881.703384,12598
1659520881.742981,12616
1659520881.782578,12625
1659520881.823028,12655
1659520881.863478,12656
1659520881.901709,12659
1659520881.93994,12687
1659520881.978172,12661
1659520882.019645,12622
1659520882.06112,12621
1659520882.100034,12633
1659520882.138947,12645
1659520882.177861,12671
1659520882.218823,12691
1659520882.259786,12703
1659520882.298358,12713
1659520882.336931,12718
1659520882.375503,12719
1659520882.416977,12732
1659520882.458452,12755
1659520882.498389,12756
1659520882.538327,12784
1659520882.578265,12801
1659520882.618203,12811
1659520882.658141,12829
1659520882.697055,12844
1659520882.735969,12869
1659520882.774883,12863
1659520882.816357,12852
