LocalTimestamp,PG
1659429514.141474,13168
1659429514.141474,12942
1659429514.172555,12967
1659429514.203637,12982
1659429514.234719,12985
1659429514.274339,12984
1659429514.31396,12987
1659429514.35358,13003
1659429514.397641,13027
1659429514.441702,13052
1659429514.485763,13080
1659429514.527774,13117
1659429514.569786,13148
1659429514.608723,13087
1659429514.64766,12907
1659429514.686598,12768
1659429514.727072,12718
1659429514.767547,12714
1659429514.807167,12720
1659429514.846788,12744
1659429514.886408,12759
1659429514.925346,12771
1659429514.964283,12790
1659429515.003221,12846
1659429515.043695,12884
1659429515.08417,12911
1659429515.123107,12948
1659429515.162044,12989
1659429515.200982,13036
1659429515.243506,13080
1659429515.286029,13063
1659429515.324625,12873
1659429515.363221,12711
1659429515.401817,12632
1659429515.441096,12582
1659429515.480375,12580
1659429515.519654,12588
1659429515.561665,12620
1659429515.603677,12628
1659429515.641931,12634
1659429515.680186,12657
1659429515.71844,12685
1659429515.760451,12733
1659429515.802463,12763
1659429515.841742,12797
1659429515.881021,12821
1659429515.9203,12865
1659429515.964019,12901
1659429516.007738,12837
1659429516.051457,12651
1659429516.092444,12519
1659429516.133431,12466
1659429516.172368,12456
1659429516.211306,12476
1659429516.250243,12507
1659429516.291742,12534
1659429516.333241,12554
1659429516.371837,12561
1659429516.410433,12592
1659429516.449029,12639
1659429516.488649,12668
1659429516.52827,12708
1659429516.56789,12734
1659429516.608877,12787
1659429516.649864,12823
1659429516.688802,12866
1659429516.727739,12867
1659429516.766676,12721
1659429516.805955,12559
1659429516.845234,12479
1659429516.884513,12460
1659429516.924988,12474
1659429516.965462,12512
1659429517.003716,12557
1659429517.041971,12573
1659429517.080225,12584
1659429517.121724,12618
1659429517.163223,12665
1659429517.202161,12709
1659429517.241098,12762
1659429517.280035,12794
1659429517.324438,12835
1659429517.36884,12876
1659429517.413243,12915
1659429517.454742,12944
1659429517.496241,12945
1659429517.534837,12824
1659429517.573432,12638
1659429517.612028,12563
1659429517.653015,12534
1659429517.694002,12546
1659429517.733964,12568
1659429517.773926,12591
1659429517.813888,12606
1659429517.852484,12601
1659429517.89108,12633
1659429517.929676,12656
1659429517.971687,12698
1659429518.013699,12725
1659429518.052636,12758
1659429518.091573,12797
1659429518.130511,12821
1659429518.172523,12850
1659429518.214534,12888
1659429518.252788,12870
1659429518.291043,12703
1659429518.329297,12535
1659429518.368234,12450
1659429518.407172,12435
1659429518.446109,12435
1659429518.487096,12472
1659429518.528083,12497
1659429518.56702,12519
1659429518.605958,12531
1659429518.644895,12563
1659429518.686906,12593
1659429518.728918,12638
1659429518.768538,12679
1659429518.808159,12710
1659429518.84778,12744
1659429518.888766,12779
1659429518.929753,12821
1659429518.974497,12859
1659429519.019241,12864
1659429519.063985,12722
1659429519.097799,12529
1659429519.131613,12435
1659429519.175673,12415
1659429519.219734,12414
1659429519.263795,12437
1659429519.302391,12467
1659429519.340987,12493
1659429519.379583,12501
1659429519.421082,12535
1659429519.462581,12569
1659429519.499725,12613
1659429519.53687,12650
1659429519.574014,12682
1659429519.611158,12731
1659429519.652657,12759
1659429519.694156,12807
1659429519.733777,12852
1659429519.773397,12860
1659429519.813018,12749
1659429519.856737,12574
1659429519.900456,12469
1659429519.944175,12443
1659429519.976965,12466
1659429520.009754,12507
1659429520.054498,12537
1659429520.099242,12566
1659429520.143986,12585
1659429520.182582,12601
1659429520.221178,12647
1659429520.259773,12684
1659429520.301785,12731
1659429520.343796,12787
1659429520.382734,12823
1659429520.421671,12864
1659429520.460609,12906
1659429520.501595,12959
1659429520.542582,12957
1659429520.580837,12822
1659429520.619091,12672
1659429520.657345,12600
1659429520.696624,12604
1659429520.735903,12624
1659429520.775182,12652
1659429520.816681,12691
1659429520.85818,12692
1659429520.897118,12710
1659429520.936055,12744
1659429520.974993,12779
1659429521.017516,12816
1659429521.06004,12855
1659429521.098636,12879
1659429521.137232,12902
1659429521.175828,12927
1659429521.217327,12950
1659429521.258826,12896
1659429521.298447,12729
1659429521.338067,12614
1659429521.377688,12591
1659429521.418674,12609
1659429521.459661,12637
1659429521.498257,12667
1659429521.536853,12674
1659429521.575449,12672
1659429521.619851,12689
1659429521.664253,12714
1659429521.708656,12739
1659429521.74247,12778
1659429521.776284,12814
1659429521.820003,12841
1659429521.863722,12872
1659429521.907442,12881
1659429521.949965,12771
1659429521.992489,12558
1659429522.031427,12410
1659429522.070364,12361
1659429522.109301,12348
1659429522.147897,12340
1659429522.186493,12363
1659429522.225089,12388
1659429522.267613,12392
1659429522.310137,12404
1659429522.349074,12432
1659429522.388011,12472
1659429522.426949,12497
1659429522.467423,12543
1659429522.507898,12573
1659429522.546835,12638
1659429522.585773,12670
1659429522.62471,12562
1659429522.663647,12350
1659429522.702585,12209
1659429522.741522,12148
1659429522.782509,12121
1659429522.823496,12121
1659429522.86175,12159
1659429522.900004,12186
1659429522.938259,12212
1659429522.98027,12220
1659429523.022282,12262
1659429523.061219,12293
1659429523.100157,12319
1659429523.139094,12363
1659429523.180593,12399
1659429523.222092,12446
1659429523.261029,12477
1659429523.299967,12508
1659429523.338904,12400
1659429523.383307,12206
1659429523.427709,12083
1659429523.472111,12035
1659429523.513611,12033
1659429523.55511,12041
1659429523.59473,12081
1659429523.634351,12104
1659429523.673971,12119
1659429523.714446,12141
1659429523.75492,12179
1659429523.793516,12230
1659429523.832112,12267
1659429523.870708,12310
1659429523.909304,12337
1659429523.9479,12383
1659429523.986495,12421
1659429524.029019,12459
1659429524.071543,12475
1659429524.109797,12343
1659429524.148052,12161
1659429524.186306,12052
1659429524.228317,12028
1659429524.270329,12021
1659429524.309608,12047
1659429524.348887,12095
1659429524.388166,12105
1659429524.426762,12109
1659429524.465357,12143
1659429524.503953,12186
1659429524.545965,12227
1659429524.587976,12268
1659429524.627597,12301
1659429524.667217,12344
1659429524.706838,12393
1659429524.748081,12428
1659429524.789324,12483
1659429524.830567,12514
1659429524.871809,12419
1659429524.913309,12247
1659429524.954808,12145
1659429524.993404,12130
1659429525.031999,12126
1659429525.070595,12162
1659429525.10885,12210
1659429525.147104,12240
1659429525.185358,12255
1659429525.228394,12283
1659429525.27143,12332
1659429525.310026,12367
1659429525.348622,12410
1659429525.387218,12448
1659429525.428205,12497
1659429525.469192,12533
1659429525.508812,12587
1659429525.548433,12635
1659429525.588053,12648
1659429525.629552,12560
1659429525.671052,12399
1659429525.715112,12332
1659429525.759173,12331
1659429525.803234,12347
1659429525.836023,12384
1659429525.868813,12401
1659429525.913215,12415
1659429525.957617,12431
1659429526.00202,12475
1659429526.039932,12507
1659429526.077845,12536
1659429526.115758,12583
1659429526.157769,12613
1659429526.199781,12649
1659429526.238718,12681
1659429526.277656,12718
1659429526.316593,12728
1659429526.35758,12604
1659429526.398566,12424
1659429526.437504,12336
1659429526.476441,12324
1659429526.515379,12316
1659429526.554316,12341
1659429526.593254,12377
1659429526.632191,12398
1659429526.67369,12405
1659429526.715189,12443
1659429526.754468,12482
1659429526.793747,12530
1659429526.833026,12580
1659429526.874013,12615
1659429526.915,12665
1659429526.953254,12688
1659429526.991508,12722
1659429527.029763,12758
1659429527.072287,12686
1659429527.11481,12483
1659429527.153406,12329
1659429527.192002,12270
1659429527.230598,12241
1659429527.271072,12249
1659429527.311547,12278
1659429527.350143,12310
1659429527.388739,12320
1659429527.427335,12334
1659429527.47242,12366
1659429527.517505,12409
1659429527.562591,12447
1659429527.595892,12489
1659429527.629194,12536
1659429527.673938,12569
1659429527.718682,12602
1659429527.763426,12650
1659429527.805437,12678
1659429527.847449,12623
1659429527.886045,12434
1659429527.924641,12295
1659429527.963236,12233
1659429528.001832,12224
1659429528.040428,12233
1659429528.079024,12269
1659429528.121548,12300
1659429528.164072,12308
1659429528.202326,12332
1659429528.24058,12360
1659429528.278835,12391
1659429528.319821,12431
1659429528.360808,12472
1659429528.399745,12519
1659429528.438683,12554
1659429528.47762,12603
1659429528.516899,12644
1659429528.556178,12692
1659429528.595457,12677
1659429528.636444,12539
1659429528.677431,12384
1659429528.716368,12302
1659429528.755306,12280
1659429528.794243,12287
1659429528.835742,12315
1659429528.877241,12357
1659429528.91652,12371
1659429528.955799,12376
1659429528.995078,12403
1659429529.036577,12445
1659429529.078076,12493
1659429529.116672,12527
1659429529.155268,12572
1659429529.193864,12603
1659429529.237583,12642
1659429529.281302,12683
1659429529.325022,12720
1659429529.366009,12733
1659429529.406995,12642
1659429529.446274,12481
1659429529.485553,12392
1659429529.524832,12380
1659429529.565819,12376
1659429529.606806,12398
1659429529.645743,12438
1659429529.684681,12454
1659429529.723618,12469
1659429529.762897,12488
1659429529.802176,12520
1659429529.841455,12557
1659429529.883466,12607
1659429529.925478,12646
1659429529.964074,12674
1659429530.00267,12712
